unique_id,greenup_coef,abs_greenup_coef,greenup_p_value
Chile_100,-0.933184953884818,0.933184953884818,0.212612171091308
United States of America_1000,0.111783559325456,0.111783559325456,0.415724296775152
Kazakhstan_100017,-0.0290641216979399,0.0290641216979399,0.571861690862275
Canada_100204,0.944840879809594,0.944840879809594,0.0193883899090261
Canada_100206,1.09564960902355,1.09564960902355,0.0319031293679611
Canada_100285,0.225193518261867,0.225193518261867,0.0788386301769702
Chile_101,-1.16083740321741,1.16083740321741,0.482627853366311
Venezuela_101136,0.39367659844095,0.39367659844095,0.410123156415229
Algeria_101170,-0.118131939096717,0.118131939096717,0.397230522731418
Mexico_101411,-0.324577448845104,0.324577448845104,0.3866554457522
Mexico_101414,-7.50050700670446,7.50050700670446,0.372632375661746
Albania_101424,0.111968419696878,0.111968419696878,0.514098837116107
Burundi_101434,-0.0578849351773881,0.0578849351773881,0.678152297629434
Mexico_101571,-1.01816881016543,1.01816881016543,0.061833501852863
Canada_101590,0.708410527488377,0.708410527488377,0.0816681096480433
Canada_101638,-0.118897149524737,0.118897149524737,0.764790121227425
Canada_101642,-0.493403869712708,0.493403869712708,0.250024318627767
Canada_101643,0.0894283149992921,0.0894283149992921,0.671438907535017
Canada_101644,-0.424276608809715,0.424276608809715,0.204425034438592
Canada_101647,-0.00401358273350371,0.00401358273350371,0.991088321100073
Canada_101653,-0.233281981629649,0.233281981629649,0.479789839980899
Canada_101655,0.0536444487306893,0.0536444487306893,0.872761023498597
Canada_101656,-0.371638399688956,0.371638399688956,0.439382569796379
Canada_101662,2.40262857418694,2.40262857418694,0.000100976109974471
Canada_101675,1.01952146215833,1.01952146215833,0.0714844872420497
Canada_101684,-0.348767340271947,0.348767340271947,0.259901605097283
Canada_101707,0.0629530497928655,0.0629530497928655,0.863900533405043
Canada_101722,4.1138635668662,4.1138635668662,1.8446165972982e-08
Canada_101724,1.27284367223701,1.27284367223701,0.0532340184368067
Canada_101726,1.74630450439256,1.74630450439256,0.0403342501727577
Canada_101728,0.0826530854905006,0.0826530854905006,0.532412374907259
Canada_101729,1.5279594979603,1.5279594979603,0.00863645316553513
Canada_101731,1.40703388366143,1.40703388366143,0.012245679581221
Canada_101739,1.84668282040003,1.84668282040003,0.00035879314073265
Canada_101740,0.851899772931895,0.851899772931895,0.0108459189499147
Canada_101742,2.0775160112259,2.0775160112259,0.0882694084106617
Kazakhstan_101947,-0.286010660372715,0.286010660372715,0.140752618230233
Finland_101951,-0.798585948590966,0.798585948590966,0.214569688494583
Finland_101964,-0.489997342580234,0.489997342580234,0.328821960096891
Finland_101965,-0.382946831626046,0.382946831626046,0.215967978556622
Russia_101968,0.0737740775416364,0.0737740775416364,0.857252853424004
Finland_101969,-0.372890098124588,0.372890098124588,0.291110769214214
Finland_101971,-0.562713805109897,0.562713805109897,0.249376534798002
Finland_101973,-0.438247942312222,0.438247942312222,0.147703331187143
Finland_101974,-0.334120841472539,0.334120841472539,0.555392959242344
Finland_101978,-0.759783287510335,0.759783287510335,0.0665028812817304
Finland_101982,0.216941511683167,0.216941511683167,0.766706706981147
Russia_102007,-0.878265587701929,0.878265587701929,0.00377968997079213
Finland_102008,-0.761644939136312,0.761644939136312,0.0335286994760781
Finland_102009,-0.381806122003451,0.381806122003451,0.527751753088893
Finland_102010,-0.851958031975786,0.851958031975786,0.165421617244761
Finland_102011,-0.132406257072478,0.132406257072478,0.676675266264333
Finland_102013,-0.204901142870633,0.204901142870633,0.67802129835171
Finland_102014,-0.244775331170731,0.244775331170731,0.633023128985873
Finland_102015,-0.591676636120023,0.591676636120023,0.147758327337164
Finland_102016,-0.347516903115229,0.347516903115229,0.308024394291693
Finland_102017,-0.541542257143439,0.541542257143439,0.0673523474169314
Finland_102018,-0.561104116654707,0.561104116654707,0.283615979555416
Finland_102020,-0.336644873945426,0.336644873945426,0.383848836736742
Finland_102021,-0.484236865038342,0.484236865038342,0.284262666877832
Finland_102024,-0.128192354328326,0.128192354328326,0.782507866968099
Finland_102025,-0.454063349215523,0.454063349215523,0.167639707972503
Finland_102028,-0.610328694927721,0.610328694927721,0.0478693271817967
Finland_102029,-0.284751282198139,0.284751282198139,0.427293996179558
Finland_102030,-0.367778397250283,0.367778397250283,0.332797977549771
Finland_102032,-0.783589731423214,0.783589731423214,0.0272266941988918
Finland_102034,-0.0800972667660351,0.0800972667660351,0.851467772137843
Finland_102039,-0.393834159435074,0.393834159435074,0.493396133640378
Finland_102042,-0.400722417303332,0.400722417303332,0.164427913213498
Finland_102051,-0.616910837971147,0.616910837971147,0.0453073138378483
Finland_102055,-0.259726044979092,0.259726044979092,0.384890725229691
Finland_102056,-0.219010294240693,0.219010294240693,0.635620166786816
Finland_102058,-0.496893183415184,0.496893183415184,0.422339177055263
Finland_102062,-1.34085016687267,1.34085016687267,0.000994011338896628
Finland_102063,0.122287917436735,0.122287917436735,0.836859087110796
Finland_102071,-0.515131187963344,0.515131187963344,0.124086953549471
Finland_102072,-0.875549833509774,0.875549833509774,0.0468557633514204
Finland_102073,-0.502506909654916,0.502506909654916,0.0874847425718906
Finland_102076,-0.972355002496099,0.972355002496099,0.00656484257204439
Finland_102077,0.10747471013703,0.10747471013703,0.766674757846782
Finland_102079,-0.818603964702539,0.818603964702539,0.149194272888528
Finland_102081,-0.44943789832377,0.44943789832377,0.359079748165786
Finland_102102,-0.775619238810136,0.775619238810136,0.0607620408998993
Ukraine_102250,-0.14763321101016,0.14763321101016,0.310316373438854
Australia_102551,-0.0757985785317753,0.0757985785317753,0.448456621217844
Australia_102553,2.49127332297307,2.49127332297307,0.0292485988662728
Australia_102574_A,-0.249341322791045,0.249341322791045,0.319958495679744
Australia_102575,-0.00196266439835313,0.00196266439835313,0.282306320955317
Australia_102579,-0.129020008050426,0.129020008050426,0.450393523943175
Pakistan_10270,-0.000950675053572537,0.000950675053572537,0.977543245985668
Guatemala_102929,-1.03190943217323,1.03190943217323,0.0902389684756972
Germany_103142,-0.0672827209851039,0.0672827209851039,0.828139932321779
Sweden_103386,-1.15428595097165,1.15428595097165,0.0750011399929411
United States of America_1035,0.01992168820442,0.01992168820442,0.703202702527286
Vietnam_10357,-0.0535745925589573,0.0535745925589573,0.798560292711018
Vietnam_10364,0.142281944296203,0.142281944296203,0.719539539362227
Cambodia_10395,-1.40132522472954,1.40132522472954,0.059737787730205
Sweden_10404,0.151044336969587,0.151044336969587,0.689944686277586
Sweden_10409,-0.632724382378216,0.632724382378216,0.188457397597458
Sweden_10441,1.02408034852071,1.02408034852071,0.124800107560349
Burkina Faso_1049,-0.345470556793696,0.345470556793696,0.473819231205433
North Macedonia_1050,-0.0910150188216631,0.0910150188216631,0.607128436363323
Montenegro_1051,-0.0101812869488397,0.0101812869488397,0.95198600511122
Bosnia and Herzegovina_1055,-0.0474404731514996,0.0474404731514996,0.737905470220473
United Kingdom_10558,0.467725754657379,0.467725754657379,0.076005961765231
Australia_10586,-0.840696413827681,0.840696413827681,0.545422895007546
Montenegro_1059,-0.0633344416661992,0.0633344416661992,0.610352947834699
Australia_10606,-0.124879236209424,0.124879236209424,0.0824667393167448
Sweden_106835,-0.629083254701572,0.629083254701572,0.0627945766584527
Sweden_106838,0.0582484017974932,0.0582484017974932,0.77489851216112
Ethiopia_10739,1.17779391345351,1.17779391345351,0.00737615443307847
El Salvador_107448,-0.311623095081377,0.311623095081377,0.359398286900356
Costa Rica_108140,-0.612802821649976,0.612802821649976,0.156835127703541
Brazil_10823,0.114928021933794,0.114928021933794,0.965344437787753
South Sudan_1083,-0.0987040578549116,0.0987040578549116,0.771620279914191
Brazil_10842,1.30544377688129,1.30544377688129,0.00115134154925521
Brazil_10846,0.108329662193721,0.108329662193721,0.598656783847029
Zambia_1086,-0.00125620410652542,0.00125620410652542,0.682343862428985
Argentina_10862,0.0252839671825285,0.0252839671825285,0.728894170563521
Zambia_1088,-0.00352263639041406,0.00352263639041406,0.252060251840598
Zambia_1089,-0.0389177806533402,0.0389177806533402,0.981574270013835
Zambia_1090,0.338432001813851,0.338432001813851,0.5375690275687
Zambia_1091,2.95724123065473e-05,2.95724123065473e-05,0.159974921306667
Zambia_1092,0.629508689058746,0.629508689058746,0.0408356246680416
Zambia_1093,-0.257340704424243,0.257340704424243,0.814480594249732
South Korea_10933,-0.283746897721595,0.283746897721595,0.187351570774795
Zambia_1094,0.0492580093802601,0.0492580093802601,0.216176856381764
Zambia_1095,0.835608440286334,0.835608440286334,0.529930495770499
Zambia_1096,0.302729909551268,0.302729909551268,0.112422923481353
Zambia_1098,-0.0447494565326241,0.0447494565326241,0.704298050961994
