unique_id,burned_area_coef,abs_burned_area_coef,burned_area_p_value
Mexico_3070_control,0.000894705852493883,0.000894705852493883,0.371405681680738
South Korea_30719_control,3.47942464944679e-05,3.47942464944679e-05,0.502678389007231
Canada_303210_control,1.38406639506544e-21,1.38406639506544e-21,1
Vietnam_303072_control,-7.10232534393144e-05,7.10232534393144e-05,0.813585787753931
Sweden_30731_control,0,0,
Sweden_30741_control,0,0,
New Zealand_307609_control,0,0,
New Zealand_307608_control,0,0,
Canada_307457_control,0,0,
New Zealand_307621_control,0,0,
New Zealand_307612_control,2.13659625408081e-06,2.13659625408081e-06,0.468584749651694
South Korea_30720_control,-0.000443557157906,0.000443557157906,0.57112270044077
New Zealand_307625_control,0,0,
Sweden_30746_control,0,0,
Mexico_301948_control,6.03155669578316e-05,6.03155669578316e-05,0.0130807851555944
Australia_308010_control,0.00122168522403821,0.00122168522403821,0.780499936742753
Sweden_30783_control,0,0,
Argentina_30833_control,-2.71082451486367e-06,2.71082451486367e-06,0.30409634459903
New Zealand_307623_control,0,0,
Argentina_30834_control,-3.66182363954214e-06,3.66182363954214e-06,0.889797439074953
Canada_308495_control,-0.00197320662241173,0.00197320662241173,0.287758644173692
Canada_308502_control,0,0,
Canada_308498_control,0,0,
Canada_308503_control,2.96617542287636e-06,2.96617542287636e-06,0.144923014921243
Canada_308522_control,0,0,
Sweden_30781_control,0,0,
Philippines_306506_control,0,0,
Canada_308523_control,0,0,
Australia_308815_control,0,0,1
Australia_309076_control,0,0,
Australia_309110_control,-0.000321673862514311,0.000321673862514311,0.0919826567951685
Cameroon_308637_control,0.00230629060080007,0.00230629060080007,0.371775971882042
Australia_309223_control,0,0,
Australia_309254_control,-0.000137857222827969,0.000137857222827969,0.559318160397787
Australia_309323_control,-0.00242028317591163,0.00242028317591163,0.364548708583244
Mexico_306818_control,0.00035217329672662,0.00035217329672662,0.0253537168263615
Australia_309405_control,0,0,
Australia_309403_control,-2.13677587258424e-06,2.13677587258424e-06,0.568675109568415
Australia_309413_control,0,0,
Australia_309455_control,0,0,
Australia_309490_control,0,0,
Australia_309501_control,-0.000162368275871556,0.000162368275871556,0.568675113772874
Canada_308515_control,-0.000243634191321992,0.000243634191321992,0.898178082113505
Australia_309732_control,-0.00493895377982558,0.00493895377982558,0.144923021853216
Canada_308517_control,-1.76056657892563e-06,1.76056657892563e-06,0.795137269013124
Australia_309736_control,-0.00162237543909743,0.00162237543909743,0.328687643951129
Australia_309902_control,-0.000619850849087956,0.000619850849087956,0.106032376175883
Australia_309907_control,0.000517820050372381,0.000517820050372381,0.651941056785211
Australia_309911_control,-0.000518585166912955,0.000518585166912955,0.689202788892876
Australia_309913_control,-0.00383786130269722,0.00383786130269722,0.190887794087107
Sweden_30734_control,0,0,
Australia_309969_control,8.02948529037804e-05,8.02948529037804e-05,0.780499936731865
Australia_309973_control,0.000277179483726803,0.000277179483726803,0.328686111455913
Australia_309986_control,-0.000322556454817339,0.000322556454817339,0.753955782954861
Australia_309991_control,0,0,
Australia_309993_control,0.000185475261288871,0.000185475261288871,0.808933092676676
Australia_309994_control,0,0,
Australia_309983_control,0.00621660529711015,0.00621660529711015,0.339622774050358
Australia_309244_control,-0.000138125323365571,0.000138125323365571,0.252387267415712
Australia_310000_control,0,0,
Australia_309997_control,0.00387538171403218,0.00387538171403218,0.399232928899722
Australia_310011_control,0,0,
Australia_310013_control,0.000418749132465162,0.000418749132465162,0.653892331114066
Australia_310016_control,0,0,
Australia_310020_control,0.00466396389324935,0.00466396389324935,0.231186299134663
Australia_310021_control,-1.575613085901e-06,1.575613085901e-06,0.673085839788527
Canada_308497_control,0,0,
Australia_309989_control,-0.000105283228365717,0.000105283228365717,0.287758650175603
Australia_310028_control,0.000237548046450908,0.000237548046450908,0.373711149918418
Australia_310030_control,0.00309356984109356,0.00309356984109356,0.47305117638101
Australia_310040_control,0.00121120850155384,0.00121120850155384,0.246676122205129
Australia_310039_control,-8.85802454041114e-20,8.85802454041114e-20,1
Australia_310046_control,0,0,
Australia_310049_control,1.83210504262334e-05,1.83210504262334e-05,0.847759007967052
Australia_310055_control,9.85875798679787e-05,9.85875798679787e-05,0.727633010854615
Australia_310060_control,0.00669665734462223,0.00669665734462223,0.230097001954294
Australia_310064_control,-0.00142024090211897,0.00142024090211897,0.341152775365098
Australia_310071_control,0,0,
Australia_310068_control,-0.0019302319394096,0.0019302319394096,0.561279627916645
Australia_310072_control,0,0,
Australia_310056_control,-6.24329474104392e-06,6.24329474104392e-06,0.2106697294921
Australia_310075_control,-8.05380771986777e-05,8.05380771986777e-05,0.606088786195716
Australia_310082_control,0,0,
Australia_310084_control,0,0,
Australia_310081_control,-0.000455519707102333,0.000455519707102333,0.0581442113353647
Australia_310083_control,4.4431098253906e-05,4.4431098253906e-05,0.0919826544417777
Australia_310090_control,0,0,
Australia_310078_control,1.07251851399038e-07,1.07251851399038e-07,0.447970585773216
Australia_310025_control,-1.6168369358691e-06,1.6168369358691e-06,0.468584742569791
Australia_310005_control,-0.00130743667203084,0.00130743667203084,0.352759962281218
Australia_310086_control,-2.95760109792128e-06,2.95760109792128e-06,0.515430446202842
Australia_310092_control,0.000343512051900212,0.000343512051900212,0.304257222053288
Australia_310099_control,0.00540386878033384,0.00540386878033384,0.316096283871561
Australia_310095_control,0,0,
Australia_310094_control,0.00097529761409286,0.00097529761409286,0.84501551573101
Australia_310104_control,0,0,
Canada_308493_control,0,0,
Australia_310102_control,0.000145462481220003,0.000145462481220003,0.0809873123822678
Australia_310106_control,0,0,
Australia_310112_control,0.000656581355290092,0.000656581355290092,0.289772500199013
Australia_310105_control,0.000209927551284022,0.000209927551284022,0.287758635110106
Sweden_30745_control,0.00111289764066937,0.00111289764066937,0.542268493694199
Australia_310138_control,0.00205310249080109,0.00205310249080109,0.699732753417644
Australia_310124_control,7.44491658934203e-06,7.44491658934203e-06,0.46761189032113
Australia_310122_control,-0.000557992823223614,0.000557992823223614,0.176745088864745
Australia_310118_control,0.00143966056184546,0.00143966056184546,0.0313122118229862
Australia_310134_control,0,0,
Australia_310116_control,0,0,
Australia_310125_control,0.0101557048836599,0.0101557048836599,0.360589713525244
Australia_310140_control,0,0,
Australia_310141_control,-0.000746708641540986,0.000746708641540986,0.128301915976035
Australia_310077_control,0.00309417457889468,0.00309417457889468,0.414746405825867
Australia_310145_control,0.00160421619624737,0.00160421619624737,0.788365605047843
Australia_310146_control,-1.26016606289253e-05,1.26016606289253e-05,0.780499935263766
Australia_310151_control,0,0,
Australia_310147_control,-0.000389826248309515,0.000389826248309515,0.407880575954305
Australia_310155_control,-0.00878654571218369,0.00878654571218369,0.144923029409721
Australia_310153_control,9.20977318599174e-05,9.20977318599174e-05,0.889797437524949
Australia_309856_control,-1.13417414454443e-05,1.13417414454443e-05,0.969014701301186
Australia_310157_control,-1.48581064573453e-05,1.48581064573453e-05,0.468584760486716
Australia_310158_control,0,0,
Australia_310161_control,0,0,
Australia_310169_control,-4.77659996843899e-05,4.77659996843899e-05,0.274968017289646
Australia_310168_control,-0.000432041930117687,0.000432041930117687,0.208696421174974
Australia_309992_control,-9.64099379207734e-06,9.64099379207734e-06,0.562743901977885
Australia_310173_control,-5.42644748573151e-05,5.42644748573151e-05,0.144923049036841
Australia_310178_control,0.0062468763861963,0.0062468763861963,0.353198047781773
Australia_310184_control,0,0,
Australia_310181_control,0.000129919070807282,0.000129919070807282,0.778784737373664
Australia_310174_control,0.000606754766276591,0.000606754766276591,0.231070276325299
Australia_310198_control,2.6041340967351e-05,2.6041340967351e-05,0.737807312602134
Australia_310189_control,0,0,
Australia_310186_control,0.00128658906115853,0.00128658906115853,0.297343656020482
Australia_310199_control,-0.000143687010574741,0.000143687010574741,0.922357214786754
Australia_310194_control,0,0,
Australia_310210_control,0,0,
Australia_310200_control,-1.80907270987906e-05,1.80907270987906e-05,0.0918174850534519
Australia_310206_control,-0.000205885454946293,0.000205885454946293,0.0585749615767888
Australia_310219_control,-0.000219683672864137,0.000219683672864137,0.925460646932471
Australia_310225_control,0,0,
Australia_310188_control,6.09472155546796e-06,6.09472155546796e-06,0.858642868330882
Australia_310248_control,-0.00129265784581782,0.00129265784581782,0.210669704669509
Australia_310255_control,-0.00103906532760941,0.00103906532760941,0.0774255261018439
Australia_310353_control,-1.65886325516971e-06,1.65886325516971e-06,0.889797441352855
Australia_310363_control,0.00517786832215187,0.00517786832215187,0.482729384169069
Australia_310368_control,0,0,
Australia_310493_control,0.00446732646661374,0.00446732646661374,0.11578908663195
Australia_310586_control,-0.00195585789042949,0.00195585789042949,0.780499932267856
Australia_310495_control,0.00483982038806821,0.00483982038806821,0.351338612699182
Australia_310038_control,-1.6875772937735e-05,1.6875772937735e-05,0.802892199719604
Australia_310373_control,3.5618250924067e-05,3.5618250924067e-05,0.596238413566713
Australia_310785_control,0,0,
Australia_310593_control,0,0,
Australia_310683_control,0.00312864310250316,0.00312864310250316,0.132319057556389
Australia_310156_control,0.00212407712285744,0.00212407712285744,0.287792355013464
Canada_308519_control,0.000108082440466934,0.000108082440466934,0.901434509610956
Australia_310418_control,-0.000122245165207544,0.000122245165207544,0.285854953681589
Italy_31080_control,0,0,
Australia_310644_control,-2.70914157461306e-06,2.70914157461306e-06,0.889797442268073
Australia_310822_control,0,0,
Australia_310882_control,-5.45668552535387e-05,5.45668552535387e-05,0.673085864730098
Australia_311097_control,0,0,
Australia_310915_control,6.88986227752516e-05,6.88986227752516e-05,0.360944176311877
Australia_311091_control,5.73209024007054e-07,5.73209024007054e-07,0.780499936710307
Australia_310884_control,0,0,
Australia_310830_control,0,0,
Australia_310860_control,0.000236840205603009,0.000236840205603009,0.468584748128363
Australia_311170_control,-7.63437984250774e-05,7.63437984250774e-05,0.2106697237351
Australia_311186_control,-7.17968079168443e-05,7.17968079168443e-05,0.739719059495917
Australia_311196_control,-1.77160490858397e-19,1.77160490858397e-19,1
Italy_31098_control,0,0,
Australia_311129_control,-0.00161112749482506,0.00161112749482506,0.235157822658535
Italy_31131_control,0,0,
Australia_311300_control,6.58332316743906e-07,6.58332316743906e-07,0.99288164854484
Australia_311132_control,-3.41530353474477e-05,3.41530353474477e-05,0.673085857376131
Australia_311364_control,0,0,
Italy_31119_control,0,0,
Brazil_303316_control,-4.66196763145852e-07,4.66196763145852e-07,0.802529503421228
Italy_31095_control,0,0,
Australia_311499_control,0,0,
Australia_311277_control,0.00343346925204164,0.00343346925204164,0.644501017187246
Italy_31132_control,0,0,
Australia_311470_control,0,0,
Italy_31124_control,0,0,
Australia_311587_control,0,0,
Australia_311659_control,0.000590221010308789,0.000590221010308789,0.22454583125004
Australia_311539_control,0.00141814715107914,0.00141814715107914,0.120697202367307
New Zealand_311706_control,0,0,
Australia_311718_control,-0.000918396273665269,0.000918396273665269,0.380555961344673
Australia_311566_control,3.12849421282706e-05,3.12849421282706e-05,0.580261529156759
Australia_311668_control,0,0,
Japan_3118_control,0,0,
Australia_311677_control,4.62537219804633e-06,4.62537219804633e-06,0.37435962291996
Japan_3115_control,0,0,
Australia_311801_control,0,0,
Italy_31185_control,-0.000489396646285282,0.000489396646285282,0.251754428894579
Australia_311802_control,0,0,
Australia_311457_control,0,0,
Australia_311863_control,0,0,
Italy_31197_control,0,0,
Australia_311952_control,-0.000150825609212157,0.000150825609212157,0.236218915719995
Italy_31199_control,-9.14538670733129e-05,9.14538670733129e-05,0.622968617930659
Australia_311951_control,-3.75697292557201e-06,3.75697292557201e-06,0.88979744135287
Australia_311871_control,4.81774824865095e-06,4.81774824865095e-06,0.88979744135287
Australia_311895_control,-0.00575862492212742,0.00575862492212742,0.329679588521392
Italy_31201_control,0,0,
Norway_31240_control,0,0,
Australia_311892_control,-1.12345406508526e-05,1.12345406508526e-05,0.842540681790463
Norway_31235_control,0,0,
Australia_310162_control,1.85407868784597e-06,1.85407868784597e-06,0.287758666871462
Greece_3090_control,0,0,
Norway_31250_control,0,0,
Thailand_312936_control,-0.000684488188288042,0.000684488188288042,0.718206145650514
Egypt_312964_control,0,0,
Georgia_313048_control,2.2587887364235e-05,2.2587887364235e-05,0.374359625779213
Malaysia_313020_control,-0.00023196365356201,0.00023196365356201,0.28590785209268
Australia_311880_control,-0.00124521157166823,0.00124521157166823,0.247212048509448
Thailand_313018_control,0,0,
Laos_313009_control,8.03463004181656e-05,8.03463004181656e-05,0.914395882472057
Thailand_313001_control,-0.000690877071363869,0.000690877071363869,0.794861476716683
Iran_313256_control,0,0,
Iran_313254_control,0,0,
Iran_313260_control,-9.60076045431992e-08,9.60076045431992e-08,0.673085848914781
Iran_313259_control,0,0,
Iran_313257_control,-1.69557793479203e-05,1.69557793479203e-05,0.374359655106848
Belize_313426_control,-2.85586518622372e-05,2.85586518622372e-05,0.83936282662472
Russia_313186_A_control,-0.000896436014850386,0.000896436014850386,0.643643512242495
Egypt_313379_control,0,0,
Malaysia_313505_control,1.78185540782693e-05,1.78185540782693e-05,0.568675111999596
Thailand_312951_control,1.27850204732024e-05,1.27850204732024e-05,0.975785982784195
Egypt_313380_control,0,0,
Australia_313671_control,0.000986029320644207,0.000986029320644207,0.830178898133065
Australia_313670_control,-0.000198957559425502,0.000198957559425502,0.174872067005746
Australia_313674_control,1.8431382954294e-05,1.8431382954294e-05,0.68414345374289
Australia_313677_control,0.000194208775876859,0.000194208775876859,0.210669708981822
Australia_313679_control,0,0,
Australia_313680_control,0,0,
Australia_313684_control,6.71133577077816e-05,6.71133577077816e-05,0.947968735069097
Australia_313687_control,-0.00565223564999126,0.00565223564999126,0.3286873674139
Australia_313686_control,-3.72580710467025e-05,3.72580710467025e-05,0.210669714712134
Australia_313692_control,-0.000558900722008037,0.000558900722008037,0.728462013483967
Australia_313693_control,0.0027460772317926,0.0027460772317926,0.0617137332900373
Australia_313685_control,0.00418925749975292,0.00418925749975292,0.266540119225863
Australia_313697_control,3.00735077706084e-06,3.00735077706084e-06,0.374359622910373
Australia_313700_control,0,0,
Australia_313742_control,0.000271030270522959,0.000271030270522959,0.893203446762456
Australia_313749_control,-0.000127195082193317,0.000127195082193317,0.958877394966312
Australia_313737_control,-0.013145166361795,0.013145166361795,0.342509166477263
Australia_313750_control,6.80244004901017e-07,6.80244004901017e-07,0.976048011458576
Australia_313746_control,0.00243482017986098,0.00243482017986098,0.612438189880901
Australia_313756_control,-0.00180754968014298,0.00180754968014298,0.558293090766741
Australia_313770_control,0,0,
Australia_313774_control,-0.000576841638758297,0.000576841638758297,0.278371982669336
Australia_313663_control,-0.00402919853879111,0.00402919853879111,0.5936369576534
Laos_312939_control,-0.000829660722910544,0.000829660722910544,0.713806697652825
Australia_313773_control,-4.50981967588889e-05,4.50981967588889e-05,0.374359629110447
Australia_313778_control,-0.0112947072266123,0.0112947072266123,0.210233342889811
Mongolia_313186_B_control,-0.000442542132817678,0.000442542132817678,0.0938968542060254
Australia_313781_B_control,1.34559079602281e-05,1.34559079602281e-05,0.858968420817699
Australia_313782_control,0,0,
Australia_313783_control,-0.00266543487275529,0.00266543487275529,0.430086412987358
Australia_313741_control,-0.00414297395634466,0.00414297395634466,0.207783696138497
Australia_313785_control,0.00468332748479638,0.00468332748479638,0.484475062197729
Australia_313786_control,-0.0376428311503648,0.0376428311503648,0.337236632141646
Australia_313789_control,0,0,
Australia_313788_control,-0.0415193736551347,0.0415193736551347,0.336075513325627
Australia_313779_control,8.70996069146685e-05,8.70996069146685e-05,0.558142369632334
Australia_313894_control,0.00707510591530959,0.00707510591530959,0.0445667930574258
Australia_313781_C_control,9.529065636436e-06,9.529065636436e-06,0.698505341314671
Thailand_313019_control,-3.32520246647933e-06,3.32520246647933e-06,0.194295711504296
Australia_313799_control,-0.00136246997411331,0.00136246997411331,0.193444283846264
Australia_314066_control,-1.17598331097012e-07,1.17598331097012e-07,0.780499932240719
Australia_314068_control,-0.000797631669541988,0.000797631669541988,0.141476169276893
Australia_314092_control,0,0,
Australia_314575_control,0,0,
Australia_314703_control,0.000867468677067117,0.000867468677067117,0.780499937063251
Australia_314705_control,0,0,
Australia_314709_control,0,0,
Australia_313897_control,-0.000260060965047787,0.000260060965047787,0.942904516405244
Australia_314712_control,0.000668217086376737,0.000668217086376737,0.641735809389546
Australia_314713_control,-0.00393258812512913,0.00393258812512913,0.388384615307388
Australia_314715_control,3.75512187116137e-07,3.75512187116137e-07,0.78049993984696
Australia_314724_control,0,0,
Australia_314726_control,0,0,
Australia_314728_control,0,0,
Australia_314731_control,-0.00273491177166851,0.00273491177166851,0.515824776333317
Australia_314733_control,-0.000251556049931957,0.000251556049931957,0.489130318626385
Australia_314737_control,-0.000279626294939883,0.000279626294939883,0.472674512918109
Australia_314736_control,0,0,
Australia_314738_control,0,0,
Australia_314739_control,3.6949377955413e-05,3.6949377955413e-05,0.673085859772154
Australia_314740_control,0,0,
Australia_314741_control,0,0,
Australia_314747_control,-0.000347024068091152,0.000347024068091152,0.289812991035938
Australia_314745_control,-7.52184158828918e-05,7.52184158828918e-05,0.346007834882388
Australia_314749_control,-0.000194687510031077,0.000194687510031077,0.210669711873105
Australia_314750_control,-0.000382743726716759,0.000382743726716759,0.288572344243161
Australia_314748_control,-5.75046953334077e-05,5.75046953334077e-05,0.61782541289487
Australia_314751_control,-4.30207442427323e-07,4.30207442427323e-07,0.673085861487788
Australia_314753_control,0,0,
Australia_314754_control,-2.76088994793564e-06,2.76088994793564e-06,0.889797442289324
Australia_314735_control,-4.92350240543331e-06,4.92350240543331e-06,0.889797442289324
Australia_314756_control,0,0,
Australia_314763_control,0,0,
Australia_314767_control,-0.000426192909423331,0.000426192909423331,0.289812994270087
Australia_313764_B_control,0.000822405005082674,0.000822405005082674,0.130081297792663
Australia_314771_control,-2.40427485620399e-06,2.40427485620399e-06,0.889797442246893
Iran_313252_control,0,0,
Australia_314768_control,0,0,
Australia_314764_control,0,0,
Australia_314772_control,-3.30069196344072e-05,3.30069196344072e-05,0.177282562777254
Australia_314787_control,0,0,
Australia_314780_control,0,0,
Australia_314792_control,0.00621851420211565,0.00621851420211565,0.210950378687423
Australia_314790_control,-0.000153563920460076,0.000153563920460076,0.478117547224197
Australia_314788_control,4.55601778449554e-05,4.55601778449554e-05,0.0919826589283299
Australia_314812_control,0.000164808353745882,0.000164808353745882,0.385883531922895
Australia_314817_control,0,0,
Australia_314820_control,0,0,
Australia_314836_control,-9.51914177333863e-05,9.51914177333863e-05,0.374359612587314
Australia_314822_control,3.39396171912118e-05,3.39396171912118e-05,0.871261907710486
Australia_314844_control,0,0,
Australia_314843_control,0,0,
Australia_314851_control,-0.0015002606353857,0.0015002606353857,0.46912946618906
Australia_314882_control,0.000911796528416135,0.000911796528416135,0.477583207626967
Australia_314886_control,-2.11984684083671e-06,2.11984684083671e-06,0.468584753778299
Australia_314893_control,0,0,
Australia_314895_control,0.0017641757355346,0.0017641757355346,0.260574138786112
Australia_314848_control,0.000182934020493626,0.000182934020493626,0.673085851048353
Australia_314900_control,4.34870834786649e-06,4.34870834786649e-06,0.662519204547509
Australia_314891_control,-0.00036982267157999,0.00036982267157999,0.571916857070317
Australia_314014_control,-0.00154870331247617,0.00154870331247617,0.494618008604407
Australia_314923_control,-0.000410672459386963,0.000410672459386963,0.502234798548115
Australia_314015_control,-0.000620824560389172,0.000620824560389172,0.0951814575117955
Australia_314934_control,7.85771727421348e-06,7.85771727421348e-06,0.780499933817431
Australia_314942_control,-0.00193808252902325,0.00193808252902325,0.379136278169719
Australia_314940_control,-0.0029176514248517,0.0029176514248517,0.328687153806839
Australia_314943_control,0,0,
Australia_314935_control,0,0,
Australia_314946_control,0,0,
Australia_314953_control,0.0309382839556967,0.0309382839556967,0.328687643951129
Malaysia_3149_control,-5.4945316289396e-06,5.4945316289396e-06,0.776979017041836
Australia_314714_control,0,0,
Australia_314947_control,0,0,
Australia_314951_control,4.58700918967459e-05,4.58700918967459e-05,0.431554259185045
Australia_314960_control,-0.000400945180977903,0.000400945180977903,0.682854853964373
Australia_314969_control,0,0,
Australia_314972_control,-0.000679130119059919,0.000679130119059919,0.275842310700589
Australia_314952_control,0.000707518919115641,0.000707518919115641,0.175884335014208
Australia_314975_control,-5.1555456392255e-07,5.1555456392255e-07,0.985542325559161
Australia_314986_control,-0.00109351832478447,0.00109351832478447,0.206002451559153
Australia_314974_control,5.00068587959712e-07,5.00068587959712e-07,0.328688044859842
Australia_314914_control,0,0,
Australia_314985_control,-0.00277429673403312,0.00277429673403312,0.0892658017745567
Australia_314978_control,-0.00058284715765254,0.00058284715765254,0.167230461451213
Australia_314719_control,0,0,
Mongolia_313187_B_control,0,0,
Lithuania_31550_control,-0.00113461186051876,0.00113461186051876,0.193580307159261
Australia_314770_control,-0.00965521563137249,0.00965521563137249,0.0919826567952508
Cuba_31512_control,3.05939275098931e-06,3.05939275098931e-06,0.978075469301202
Australia_314990_A_control,0.000638360281819575,0.000638360281819575,0.887633938158136
Cuba_317046_control,0.000308036384772693,0.000308036384772693,0.666457776663475
Paraguay_317129_control,0.000888925026653139,0.000888925026653139,0.617132416114781
Sweden_3161_control,0,0,
Chile_317184_control,0,0,
Bulgaria_31720_control,1.85307327191263e-05,1.85307327191263e-05,0.210669705411139
Iran_313250_control,0,0,
Mali_317193_control,-0.0186459152655771,0.0186459152655771,0.000128554467366048
Paraguay_317127_control,0.00383571842948061,0.00383571842948061,0.408664024479585
Mali_317195_control,-0.0063718152752794,0.0063718152752794,0.05827632933972
Venezuela_317_control,4.11420149160189e-05,4.11420149160189e-05,0.698286647834564
Indonesia_317197_control,-0.000158722893000788,0.000158722893000788,0.3610200052143
Paraguay_317130_control,-0.000247320504983269,0.000247320504983269,0.109700237946566
Brazil_317128_control,-0.00187268870664557,0.00187268870664557,0.53846256202612
Indonesia_317205_control,-3.73185991518891e-06,3.73185991518891e-06,0.904891298818461
Australia_313753_B_control,0.000209899538390508,0.000209899538390508,0.160549740761159
Thailand_317223_control,-3.38408791384175e-06,3.38408791384175e-06,0.78049993526386
Brunei_31701_control,-7.16914505395035e-06,7.16914505395035e-06,0.0919826589286724
Iran_313253_control,0,0,
Indonesia_317259_control,-0.000496527410441087,0.000496527410441087,0.0675738030181262
Indonesia_317262_control,-0.0016333418293846,0.0016333418293846,0.00185063199982737
Lithuania_31554_control,0,0,
Brunei_317278_control,0,0,
Norway_3199_control,0,0,
Brazil_31750_control,-0.000222600512412261,0.000222600512412261,0.154098405286382
Norway_3204_control,0,0,
Australia_314898_control,0.00265014287336892,0.00265014287336892,0.0836927420029432
Iceland_3210_control,0,0,
Bulgaria_31830_control,0,0,
Sweden_3203_control,3.33540037191789e-05,3.33540037191789e-05,0.374359628484179
Australia_313776_control,-0.000148421878538878,0.000148421878538878,0.353446211357891
Gambia_3214_control,-2.5178559918643e-05,2.5178559918643e-05,0.374359639486245
Slovenia_326032_control,0,0,
Lithuania_31553_control,7.8407162040784e-05,7.8407162040784e-05,0.258889237467572
Argentina_32487_control,0.00191840192918062,0.00191840192918062,0.747410729519063
Argentina_32518_control,-0.000304055320148655,0.000304055320148655,0.0919826557790429
Slovenia_326119_control,0,0,
Slovenia_326269_control,0,0,
Slovenia_326407_control,0,0,
Estonia_326423_control,-2.84430742588797e-05,2.84430742588797e-05,0.889797439097019
Brazil_3219_control,-0.000316596314690184,0.000316596314690184,0.10924935904018
Slovenia_326043_control,2.11489543291904e-05,2.11489543291904e-05,0.78049993373051
Sweden_326470_control,0,0,
Argentina_32509_control,-0.000294536275354645,0.000294536275354645,0.259333620253567
Sweden_326471_control,0,0,
Austria_326426_control,0,0,
Austria_326429_control,0,0,
Sweden_326501_control,0,0,
Sweden_326486_control,0,0,
Australia_314987_B_control,0.000350163029915872,0.000350163029915872,0.501386474845222
Sweden_326496_control,0,0,
Sweden_326503_control,0,0,
Sweden_326490_control,0,0,
Sweden_326504_control,0,0,
Estonia_326626_control,0,0,
Estonia_326632_control,0,0,
Estonia_326627_control,-0.00084249904352952,0.00084249904352952,0.701837873466171
Brunei_32949_control,7.62202490493505e-05,7.62202490493505e-05,0.527848950739896
Brunei_32946_control,0,0,
Cambodia_317236_control,-0.000124987640855864,0.000124987640855864,0.679540725924062
Brazil_33040_control,-0.00763406294430442,0.00763406294430442,0.180371176053543
Malaysia_32950_control,7.50992049280108e-05,7.50992049280108e-05,0.596808747254761
Finland_330544_control,0,0,
Netherlands_331442_control,-0.00391750909517376,0.00391750909517376,0.0329633560642001
Brazil_33041_control,-9.13034324350855e-05,9.13034324350855e-05,0.0653625734739171
Thailand_317225_control,0.000800055076214141,0.000800055076214141,0.709754985796471
Slovenia_326245_control,1.76049934991565e-05,1.76049934991565e-05,0.144923023304699
Netherlands_331631_control,0,0,
Netherlands_331439_control,0,0,
Belarus_31551_control,1.80004077872616e-05,1.80004077872616e-05,0.837830439093074
Brazil_31752_control,5.11929175919892e-08,5.11929175919892e-08,0.827502325335967
Laos_317240_control,-0.0029552945175202,0.0029552945175202,0.295028303969114
Thailand_317239_control,0.00514994338094518,0.00514994338094518,0.153438574587847
Myanmar_317232_control,0.00261309092147527,0.00261309092147527,0.454240838628997
Brazil_33531_control,0,0,
Venezuela_325_control,6.63270078443939e-07,6.63270078443939e-07,0.568675100736904
Germany_32666_control,0,0,
Brazil_33577_control,0,0,
Brazil_33585_control,0.000348162781822389,0.000348162781822389,0.20501371685452
Brazil_33608_control,-0.000344775906496706,0.000344775906496706,0.416064645104634
Brazil_33611_control,0.000309449659185946,0.000309449659185946,0.218626029311702
Brazil_33612_control,-0.00234999656646376,0.00234999656646376,0.103545974133756
Brazil_33620_control,-0.000251852844986236,0.000251852844986236,0.0973097443170261
Netherlands_331643_control,1.02198348508609e-05,1.02198348508609e-05,0.374359630359523
Germany_318076_control,0,0,
Brazil_33617_control,-0.00236231951424063,0.00236231951424063,0.379546250718382
Netherlands_331640_control,0,0,
Cyprus_333840_control,0,0,
Luxembourg_337470_control,0,0,
Venezuela_337_control,2.661094408557e-06,2.661094408557e-06,0.780499935642505
Norway_337533_control,0,0,
Luxembourg_337461_control,0,0,
Netherlands_331632_control,0,0,
Norway_337534_control,0,0,
Norway_337538_control,0,0,
Norway_337535_control,0,0,
Norway_337545_control,0,0,
Norway_337542_control,0,0,
Brazil_33712_control,0.00188411533144873,0.00188411533144873,0.000689969172708355
Norway_337541_control,0,0,
Norway_337550_control,0,0,
Norway_337536_control,0,0,
Indonesia_317251_control,4.66412641760353e-05,4.66412641760353e-05,0.091982650313931
Sweden_337548_control,0,0,
Norway_337570_control,0,0,
Norway_337554_control,0,0,
Norway_337556_control,0,0,
Sweden_337551_control,0,0,
Norway_337571_control,0,0,
Norway_337560_control,0,0,
Norway_337558_control,0,0,
Norway_337579_control,0,0,
Norway_337572_control,0,0,
Norway_337531_control,0,0,
Norway_337575_control,0,0,
Norway_337573_control,0,0,
Norway_337553_control,0,0,
Cyprus_3380_control,0,0,
Norway_337574_control,0,0,
Germany_331636_control,0,0,
Estonia_338959_control,0,0,
Estonia_338960_control,-8.97210482166912e-05,8.97210482166912e-05,0.374359625880884
Estonia_338961_control,0,0,
Estonia_338958_control,0,0,
Sweden_339092_control,0,0,
Venezuela_323_control,-0.000500902182571683,0.000500902182571683,0.0137542926041636
Sweden_339056_control,0,0,
Taiwan_33634_control,-3.13035612092825e-06,3.13035612092825e-06,0.965869282143447
Sweden_339089_control,0,0,
Estonia_338957_control,0,0,
Estonia_338963_control,6.77403833072417e-05,6.77403833072417e-05,0.889797442257483
Estonia_338964_control,0,0,
Sweden_339112_control,0,0,
Sweden_339057_control,0,0,
Estonia_338966_control,0,0,
Sweden_339107_control,0,0,
Sweden_339093_control,0,0,
Sweden_339084_control,0,0,
Netherlands_331638_control,0,0,
Malaysia_3391_control,-9.45353573448507e-08,9.45353573448507e-08,0.780499938286809
Netherlands_331437_control,0,0,
