unique_id,mean_evi_coef,abs_mean_evi_coef,mean_evi_p_value
United States of America_55557488,15.652604274801,15.652604274801,0.138214535547038
United States of America_55557489,3.64066443703699,3.64066443703699,0.769669200740066
United States of America_55557490,14.9444931310073,14.9444931310073,0.0135755497368568
United States of America_55557491,10.5383056016017,10.5383056016017,0.14431573156464
United States of America_55557492,2.92881685393829,2.92881685393829,0.711504519369002
United States of America_55557493,12.6901314177638,12.6901314177638,0.0689776529302177
United States of America_55557495,11.0262092045667,11.0262092045667,0.158245260334098
United States of America_55557498,12.238502472396,12.238502472396,0.0169844132362978
United States of America_55557499,9.26964266108624,9.26964266108624,0.0688332855834763
United States of America_55557500,3.92750356198593,3.92750356198593,0.768550844143763
United States of America_55557501,2.41698662212675,2.41698662212675,0.843723519512422
United States of America_55557503,4.99084663621606,4.99084663621606,0.589572811724552
United States of America_55557560,22.3088176139221,22.3088176139221,0.0147168917699677
Bangladesh_555576106,11.3362012185875,11.3362012185875,0.326079630133948
Lebanon_555576133,8.0152973399762,8.0152973399762,4.15702448868237e-05
Lebanon_555576136,15.0782784611515,15.0782784611515,1.04915287338597e-07
Lebanon_555576139,14.1492147731303,14.1492147731303,0.00315005307888708
Brazil_555576156,12.0322775003294,12.0322775003294,0.025582634301942
Brazil_555576157,-7.02237726911948,7.02237726911948,0.705092843249112
Brazil_555576158,9.91019711486157,9.91019711486157,0.103196933723214
Brazil_555576167,3.27005152810457,3.27005152810457,0.602371112230155
Brazil_555576168,10.702467526079,10.702467526079,0.0850072928372512
Brazil_555576179,13.1179034544629,13.1179034544629,0.0148204005838673
Brazil_555576191,-8.10002355020991,8.10002355020991,0.321419428403392
Brazil_555576199,15.8898949261411,15.8898949261411,3.78446561237258e-06
Brazil_555576224,7.19490116365264,7.19490116365264,0.0352777682909568
Brazil_555576225,-4.41777363680024,4.41777363680024,0.472326381985298
Brazil_555576228,9.57860604790972,9.57860604790972,0.52853995177598
Brazil_555576234,2.75462993126993,2.75462993126993,0.587517430323109
Brazil_555576261,5.46665972217925,5.46665972217925,0.222621140180137
Brazil_555576263,5.89845078817014,5.89845078817014,0.362769910429929
Brazil_555576266,-5.98949200527869,5.98949200527869,0.360912149093792
Brazil_555576278,10.1894926199145,10.1894926199145,0.0130852367587491
Brazil_555576288,13.0437852036845,13.0437852036845,0.193305819778339
Brazil_555576292,14.0364601759153,14.0364601759153,0.00263479420513883
Brazil_555576300,21.0925101589346,21.0925101589346,5.69905061440297e-06
Brazil_555576316,5.54780769193226,5.54780769193226,0.158730992035431
Brazil_555576334,-2.19243970391873,2.19243970391873,0.502106357976676
Brazil_555576340,0.423995785597528,0.423995785597528,0.944211624167112
Brazil_555576345,16.9910066393543,16.9910066393543,0.000141951406651708
United States of America_55557635,-1.67606951987317,1.67606951987317,0.888811071580594
Brazil_555576352,4.44207551379811,4.44207551379811,0.677237896378234
Brazil_555576380,15.3038239199616,15.3038239199616,0.157786028572467
Brazil_555576381,7.54912119440851,7.54912119440851,0.433039043770138
Brazil_555576390,4.29340302921922,4.29340302921922,0.399062688649287
Brazil_555576398,9.24083082492835,9.24083082492835,0.167468579285412
Brazil_555576402,5.1725525080539,5.1725525080539,0.0550715168265392
Brazil_555576412,4.74325631183422,4.74325631183422,0.151512027181782
Brazil_555576413,10.9435282898589,10.9435282898589,0.0677168558248482
Brazil_555576419,4.42923910399686,4.42923910399686,0.243385699035739
