unique_id,X,Y,og_layer,greenup_coef,abs_greenup_coef,greenup_p_value
Sweden_182839_control,33.383183056562,59.5605601193884,controls,-0.00899709999340222,0.00899709999340222,0.954301959427168
Norway_182893_control,34.218915455367,52.8820231745603,controls,0.00864335298938681,0.00864335298938681,0.964540183746608
Norway_182986_control,61.2088025853178,55.8193204682996,controls,-0.395679264347256,0.395679264347256,0.0131784724150051
Norway_182883_control,39.1218612163374,55.2255587364408,controls,0.123071860199752,0.123071860199752,0.470163315505402
Norway_182931_control,28.9359238918405,56.8161586142436,controls,0.0871345018392687,0.0871345018392687,0.561025548772841
Norway_182955_control,16.74077894032,61.1449390811648,controls,0.315152138079258,0.315152138079258,0.504076761860858
Norway_182954_control,33.5652956634667,57.7509339558729,controls,-0.117631706907882,0.117631706907882,0.61989616984519
Norway_182847_control,33.5945459861448,60.9313501572772,controls,0.052804165743919,0.052804165743919,0.62456401875654
Sweden_182748_control,48.0081582104322,62.3156367919163,controls,-0.36381197217948,0.36381197217948,0.113601814486551
Norway_182940_control,39.0341241421876,57.0872917382629,controls,0.0408546535853286,0.0408546535853286,0.835085567954797
Norway_182922_control,35.0373447425477,55.7863853856549,controls,0.157364014875825,0.157364014875825,0.271514334677273
Norway_182870_control,32.630369024577,56.6023070371235,controls,0.220042816055105,0.220042816055105,0.0523419361748825
Norway_182919_control,30.54742568488,56.0689533288475,controls,0.178849704665989,0.178849704665989,0.360306488548118
Norway_182852_control,41.6479998908378,57.9673720373225,controls,-0.111024467527535,0.111024467527535,0.251118557922613
