unique_id,X,Y,og_layer,evi_coef,abs_evi_coef,evi_p_value
United States of America_369075,-107.030086891079,38.9923009450988,protected_areas,2.73634585051147,2.73634585051147,0.824371945986184
United States of America_369119,-113.783279915146,36.452657904006,protected_areas,5.00863304755188,5.00863304755188,0.242822093429129
United States of America_369131,-120.302951434454,39.1435683763111,protected_areas,-3.62796438331313,3.62796438331313,0.321637555587637
United States of America_369133,-112.569139103504,34.646285337647,protected_areas,-0.174813611746829,0.174813611746829,0.974072297695564
United States of America_369148,-117.325645180311,35.2921767879964,protected_areas,-1.3949960381586,1.3949960381586,0.862800448251034
United States of America_369153,-124.338373214481,42.7461288232867,protected_areas,-2.25776404336403,2.25776404336403,0.596376761751501
United States of America_369262,-105.021245908396,37.8588250428796,protected_areas,-7.72260664575256,7.72260664575256,0.0856823894147789
United States of America_369302,-110.417931715934,43.4334161421264,protected_areas,9.1024525577248,9.1024525577248,0.075845311404643
United States of America_369322,-109.018688677997,31.361098883745,protected_areas,2.69867275768389,2.69867275768389,0.443625759978744
United States of America_369353,-112.121931595308,41.9222742720716,protected_areas,5.31145479576466,5.31145479576466,0.309130291009738
United States of America_369409,-117.291992997962,48.9239309357141,protected_areas,-0.631603302833781,0.631603302833781,0.942120626382816
United States of America_369463,-113.454942383706,34.0195979813669,protected_areas,-5.0699997857245,5.0699997857245,0.321140033912798
United States of America_369492,-113.296284359736,33.8278421978976,protected_areas,-4.42224375958676,4.42224375958676,0.245372000383182
United States of America_369621,-79.6919543610473,33.2175926158584,protected_areas,31.4834886682513,31.4834886682513,0.0161061785709463
United States of America_369622,-112.385197679899,33.9447064384997,protected_areas,3.28094625470857,3.28094625470857,0.456201539146141
United States of America_369629,-109.021329443309,33.0184566374527,protected_areas,0.155678895116658,0.155678895116658,0.961344763703171
United States of America_369665,-92.9263221447503,36.6894085221068,protected_areas,4.49124221298754,4.49124221298754,0.680635540313159
United States of America_369691,-79.2937562222144,41.6756121451255,protected_areas,-13.7259270044307,13.7259270044307,0.298615353248385
United States of America_369721,-119.22087367954,41.2135021630009,protected_areas,3.6573019589933,3.6573019589933,0.226676446544601
United States of America_369724,-110.477450947354,40.740973467047,protected_areas,-1.83809401963161,1.83809401963161,0.639737503661122
Nigeria_36979,5.23678057420578,6.32291159814766,protected_areas,-13.9681111298379,13.9681111298379,0.450854975803847
United States of America_369812,-116.032810257392,35.3715459253761,protected_areas,-4.79882815112581,4.79882815112581,0.11865007257139
United States of America_369829,-106.510550298284,39.4427757168248,protected_areas,0.864718348926746,0.864718348926746,0.752186592424791
United States of America_369877,-111.135711374008,42.7848416076333,protected_areas,-3.49550502509468,3.49550502509468,0.371155754002318
